vtx-B03-n5-n3-n1	Δ = -5	bi.bi = -3	b0.bi = -1	2 x (irr-B3-8)
vtx-B03-341-34-20	Δ = 341	bi.bi = 34	b0.bi = 20	18 x (irr-B3-7) + 12 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-35)
vtx-B03-341-49-23	Δ = 341	bi.bi = 49	b0.bi = 23	12 x (irr-B3-7) + 14 x (irr-B3-8) + 2 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-341-50-24	Δ = 341	bi.bi = 50	b0.bi = 24	12 x (irr-B3-7) + 6 x (irr-B3-8) + 7 x (irr-B3-21) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-341-54-24	Δ = 341	bi.bi = 54	b0.bi = 24	10 x (irr-B3-7) + 14 x (irr-B3-8) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-341-55-25	Δ = 341	bi.bi = 55	b0.bi = 25	10 x (irr-B3-7) + 6 x (irr-B3-8) + 7 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35)
vtx-B03-341-59-25	Δ = 341	bi.bi = 59	b0.bi = 25	8 x (irr-B3-7) + 14 x (irr-B3-8) + 2 x (irr-B3-27) + 4 x (irr-B3-35)
vtx-B03-341-65-27	Δ = 341	bi.bi = 65	b0.bi = 27	6 x (irr-B3-7) + 8 x (irr-B3-8) + 2 x (irr-B3-21) + 2 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-341-66-28	Δ = 341	bi.bi = 66	b0.bi = 28	6 x (irr-B3-7) + 9 x (irr-B3-21) + 1 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-341-70-28	Δ = 341	bi.bi = 70	b0.bi = 28	4 x (irr-B3-7) + 8 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-341-71-29	Δ = 341	bi.bi = 71	b0.bi = 29	4 x (irr-B3-7) + 9 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-341-75-29	Δ = 341	bi.bi = 75	b0.bi = 29	2 x (irr-B3-7) + 8 x (irr-B3-8) + 2 x (irr-B3-21) + 2 x (irr-B3-27) + 4 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-341-76-30	Δ = 341	bi.bi = 76	b0.bi = 30	2 x (irr-B3-7) + 9 x (irr-B3-21) + 2 x (irr-B3-27) + 3 x (irr-B3-35)
vtx-B03-341-80-30	Δ = 341	bi.bi = 80	b0.bi = 30	8 x (irr-B3-8) + 2 x (irr-B3-21) + 3 x (irr-B3-27) + 5 x (irr-B3-35)
vtx-B03-341-81-31	Δ = 341	bi.bi = 81	b0.bi = 31	2 x (irr-B3-8) + 4 x (irr-B3-21) + 2 x (irr-B3-35) + 4 x (irr-B3-48)
vtx-B03-341-89-29	Δ = 341	bi.bi = 89	b0.bi = 29	9 x (irr-B3-7) + 14 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-341-94-30-a	Δ = 341	bi.bi = 94	b0.bi = 30	8 x (irr-B3-7) + 12 x (irr-B3-8) + 3 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-341-94-30-b	Δ = 341	bi.bi = 94	b0.bi = 30	7 x (irr-B3-7) + 14 x (irr-B3-8) + 2 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-341-105-33	Δ = 341	bi.bi = 105	b0.bi = 33	3 x (irr-B3-7) + 8 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-341-110-34-a	Δ = 341	bi.bi = 110	b0.bi = 34	1 x (irr-B3-7) + 8 x (irr-B3-8) + 2 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-341-110-34-b	Δ = 341	bi.bi = 110	b0.bi = 34	2 x (irr-B3-7) + 6 x (irr-B3-8) + 2 x (irr-B3-21) + 3 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-105)
vtx-B03-341-111-35	Δ = 341	bi.bi = 111	b0.bi = 35	1 x (irr-B3-7) + 9 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-112a)
vtx-B03-341-115-35	Δ = 341	bi.bi = 115	b0.bi = 35	6 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-27) + 4 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-341-129-35	Δ = 341	bi.bi = 129	b0.bi = 35	7 x (irr-B3-7) + 12 x (irr-B3-8) + 1 x (irr-B3-105) + 1 x (irr-B3-112a)
vtx-B03-341-139-37	Δ = 341	bi.bi = 139	b0.bi = 37	2 x (irr-B3-7) + 10 x (irr-B3-8) + 4 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-112b)
vtx-B03-341-144-38	Δ = 341	bi.bi = 144	b0.bi = 38	10 x (irr-B3-8) + 5 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-112b)
vtx-B03-341-145-39	Δ = 341	bi.bi = 145	b0.bi = 39	1 x (irr-B3-7) + 6 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-48) + 1 x (irr-B3-105) + 1 x (irr-B3-112a)
vtx-B03-341-179-43	Δ = 341	bi.bi = 179	b0.bi = 43	8 x (irr-B3-8) + 3 x (irr-B3-27) + 1 x (irr-B3-105) + 1 x (irr-B3-112b)
vtx-B03-341-219-45	Δ = 341	bi.bi = 219	b0.bi = 45	4 x (irr-B3-7) + 8 x (irr-B3-8) + 2 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-168b)
vtx-B03-341-224-46	Δ = 341	bi.bi = 224	b0.bi = 46	2 x (irr-B3-7) + 8 x (irr-B3-8) + 3 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-168b)
vtx-B03-341-259-51	Δ = 341	bi.bi = 259	b0.bi = 51	2 x (irr-B3-7) + 6 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-105) + 1 x (irr-B3-168b)
vtx-B03-342-26-18	Δ = 342	bi.bi = 26	b0.bi = 18	14 x (irr-B3-7) + 20 x (irr-B3-8) + 5 x (irr-B3-21)
vtx-B03-342-39-21	Δ = 342	bi.bi = 39	b0.bi = 21	27 x (irr-B3-7) + 6 x (irr-B3-8) + 1 x (irr-B3-21) + 3 x (irr-B3-35)
vtx-B03-342-41-21	Δ = 342	bi.bi = 41	b0.bi = 21	8 x (irr-B3-7) + 22 x (irr-B3-8) + 1 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-342-42-22	Δ = 342	bi.bi = 42	b0.bi = 22	8 x (irr-B3-7) + 14 x (irr-B3-8) + 7 x (irr-B3-21) + 1 x (irr-B3-48)
vtx-B03-342-46-22	Δ = 342	bi.bi = 46	b0.bi = 22	6 x (irr-B3-7) + 22 x (irr-B3-8) + 1 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-342-47-23	Δ = 342	bi.bi = 47	b0.bi = 23	6 x (irr-B3-7) + 14 x (irr-B3-8) + 7 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
vtx-B03-342-51-23	Δ = 342	bi.bi = 51	b0.bi = 23	4 x (irr-B3-7) + 22 x (irr-B3-8) + 2 x (irr-B3-27) + 3 x (irr-B3-35)
vtx-B03-342-55-25	Δ = 342	bi.bi = 55	b0.bi = 25	21 x (irr-B3-7) + 3 x (irr-B3-21) + 3 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-342-57-25	Δ = 342	bi.bi = 57	b0.bi = 25	2 x (irr-B3-7) + 16 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-342-58-26	Δ = 342	bi.bi = 58	b0.bi = 26	2 x (irr-B3-7) + 8 x (irr-B3-8) + 9 x (irr-B3-21) + 2 x (irr-B3-48)
vtx-B03-342-60-26	Δ = 342	bi.bi = 60	b0.bi = 26	19 x (irr-B3-7) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 4 x (irr-B3-35)
vtx-B03-342-62-26	Δ = 342	bi.bi = 62	b0.bi = 26	16 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-342-63-27	Δ = 342	bi.bi = 63	b0.bi = 27	8 x (irr-B3-8) + 9 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-342-64-28	Δ = 342	bi.bi = 64	b0.bi = 28	16 x (irr-B3-21) + 1 x (irr-B3-27)
vtx-B03-342-74-26	Δ = 342	bi.bi = 74	b0.bi = 26	26 x (irr-B3-7) + 6 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-112a)
vtx-B03-342-86-28-a	Δ = 342	bi.bi = 86	b0.bi = 28	4 x (irr-B3-7) + 20 x (irr-B3-8) + 2 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-342-86-28-b	Δ = 342	bi.bi = 86	b0.bi = 28	3 x (irr-B3-7) + 22 x (irr-B3-8) + 2 x (irr-B3-27) + 1 x (irr-B3-112a)
vtx-B03-342-90-30	Δ = 342	bi.bi = 90	b0.bi = 30	20 x (irr-B3-7) + 3 x (irr-B3-21) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-342-95-31	Δ = 342	bi.bi = 95	b0.bi = 31	18 x (irr-B3-7) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-342-124-34	Δ = 342	bi.bi = 124	b0.bi = 34	19 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-21) + 3 x (irr-B3-27) + 1 x (irr-B3-112b)
vtx-B03-342-151-37	Δ = 342	bi.bi = 151	b0.bi = 37	15 x (irr-B3-7) + 6 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-189)
vtx-B03-342-167-41	Δ = 342	bi.bi = 167	b0.bi = 41	9 x (irr-B3-7) + 3 x (irr-B3-21) + 1 x (irr-B3-48) + 1 x (irr-B3-189)
vtx-B03-342-172-42	Δ = 342	bi.bi = 172	b0.bi = 42	7 x (irr-B3-7) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-189)
vtx-B03-342-204-42	Δ = 342	bi.bi = 204	b0.bi = 42	21 x (irr-B3-7) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-168b)
vtx-B03-343-31-19	Δ = 343	bi.bi = 31	b0.bi = 19	23 x (irr-B3-7) + 14 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-35)
vtx-B03-343-33-19	Δ = 343	bi.bi = 33	b0.bi = 19	4 x (irr-B3-7) + 30 x (irr-B3-8) + 2 x (irr-B3-48)
vtx-B03-343-38-20	Δ = 343	bi.bi = 38	b0.bi = 20	2 x (irr-B3-7) + 30 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-343-39-21	Δ = 343	bi.bi = 39	b0.bi = 21	2 x (irr-B3-7) + 22 x (irr-B3-8) + 7 x (irr-B3-21) + 1 x (irr-B3-27)
vtx-B03-343-43-21	Δ = 343	bi.bi = 43	b0.bi = 21	30 x (irr-B3-8) + 2 x (irr-B3-27) + 2 x (irr-B3-35)
vtx-B03-343-47-23	Δ = 343	bi.bi = 47	b0.bi = 23	17 x (irr-B3-7) + 8 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-343-48-24	Δ = 343	bi.bi = 48	b0.bi = 24	17 x (irr-B3-7) + 10 x (irr-B3-21) + 1 x (irr-B3-35)
vtx-B03-343-52-24	Δ = 343	bi.bi = 52	b0.bi = 24	15 x (irr-B3-7) + 8 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35)
vtx-B03-343-63-27	Δ = 343	bi.bi = 63	b0.bi = 27	11 x (irr-B3-7) + 2 x (irr-B3-8) + 5 x (irr-B3-21) + 2 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-343-68-28	Δ = 343	bi.bi = 68	b0.bi = 28	9 x (irr-B3-7) + 2 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-343-73-29	Δ = 343	bi.bi = 73	b0.bi = 29	7 x (irr-B3-7) + 2 x (irr-B3-8) + 5 x (irr-B3-21) + 2 x (irr-B3-27) + 4 x (irr-B3-35)
vtx-B03-343-78-26	Δ = 343	bi.bi = 78	b0.bi = 26	28 x (irr-B3-8) + 1 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-343-78-30	Δ = 343	bi.bi = 78	b0.bi = 30	5 x (irr-B3-7) + 4 x (irr-B3-8) + 3 x (irr-B3-35) + 4 x (irr-B3-48)
vtx-B03-343-83-31	Δ = 343	bi.bi = 83	b0.bi = 31	3 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-27) + 4 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-343-87-29	Δ = 343	bi.bi = 87	b0.bi = 29	14 x (irr-B3-7) + 8 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-112a)
vtx-B03-343-88-32	Δ = 343	bi.bi = 88	b0.bi = 32	1 x (irr-B3-7) + 4 x (irr-B3-8) + 2 x (irr-B3-27) + 5 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-343-103-33	Δ = 343	bi.bi = 103	b0.bi = 33	8 x (irr-B3-7) + 2 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-343-108-34-a	Δ = 343	bi.bi = 108	b0.bi = 34	6 x (irr-B3-7) + 2 x (irr-B3-8) + 5 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-343-108-34-b	Δ = 343	bi.bi = 108	b0.bi = 34	7 x (irr-B3-7) + 5 x (irr-B3-21) + 3 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-343-113-35	Δ = 343	bi.bi = 113	b0.bi = 35	4 x (irr-B3-7) + 4 x (irr-B3-8) + 4 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-343-118-36	Δ = 343	bi.bi = 118	b0.bi = 36	2 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 3 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-343-123-37-a	Δ = 343	bi.bi = 123	b0.bi = 37	4 x (irr-B3-8) + 2 x (irr-B3-27) + 2 x (irr-B3-35) + 2 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-343-123-37-b	Δ = 343	bi.bi = 123	b0.bi = 37	1 x (irr-B3-7) + 2 x (irr-B3-8) + 4 x (irr-B3-35) + 2 x (irr-B3-48) + 1 x (irr-B3-105)
vtx-B03-343-137-37	Δ = 343	bi.bi = 137	b0.bi = 37	7 x (irr-B3-7) + 4 x (irr-B3-8) + 3 x (irr-B3-21) + 4 x (irr-B3-27) + 1 x (irr-B3-112b)
vtx-B03-343-143-39	Δ = 343	bi.bi = 143	b0.bi = 39	6 x (irr-B3-7) + 5 x (irr-B3-21) + 1 x (irr-B3-105) + 1 x (irr-B3-112a)
vtx-B03-343-158-42	Δ = 343	bi.bi = 158	b0.bi = 42	2 x (irr-B3-8) + 1 x (irr-B3-35) + 2 x (irr-B3-48) + 1 x (irr-B3-105) + 1 x (irr-B3-112a)
vtx-B03-343-164-40	Δ = 343	bi.bi = 164	b0.bi = 40	3 x (irr-B3-7) + 8 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-189)
vtx-B03-343-217-45	Δ = 343	bi.bi = 217	b0.bi = 45	9 x (irr-B3-7) + 2 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-168b)
vtx-B03-344-23-17	Δ = 344	bi.bi = 23	b0.bi = 17	19 x (irr-B3-7) + 22 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-35)
vtx-B03-344-39-21	Δ = 344	bi.bi = 39	b0.bi = 21	13 x (irr-B3-7) + 16 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-344-40-22	Δ = 344	bi.bi = 40	b0.bi = 22	13 x (irr-B3-7) + 8 x (irr-B3-8) + 10 x (irr-B3-21)
vtx-B03-344-44-22	Δ = 344	bi.bi = 44	b0.bi = 22	11 x (irr-B3-7) + 16 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35)
vtx-B03-344-55-25	Δ = 344	bi.bi = 55	b0.bi = 25	7 x (irr-B3-7) + 10 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-344-56-26	Δ = 344	bi.bi = 56	b0.bi = 26	7 x (irr-B3-7) + 2 x (irr-B3-8) + 12 x (irr-B3-21) + 1 x (irr-B3-48)
vtx-B03-344-60-26	Δ = 344	bi.bi = 60	b0.bi = 26	5 x (irr-B3-7) + 10 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-344-61-27	Δ = 344	bi.bi = 61	b0.bi = 27	5 x (irr-B3-7) + 2 x (irr-B3-8) + 12 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
vtx-B03-344-65-27	Δ = 344	bi.bi = 65	b0.bi = 27	3 x (irr-B3-7) + 10 x (irr-B3-8) + 5 x (irr-B3-21) + 2 x (irr-B3-27) + 3 x (irr-B3-35)
vtx-B03-344-70-28	Δ = 344	bi.bi = 70	b0.bi = 28	1 x (irr-B3-7) + 12 x (irr-B3-8) + 2 x (irr-B3-35) + 4 x (irr-B3-48)
vtx-B03-344-71-29	Δ = 344	bi.bi = 71	b0.bi = 29	1 x (irr-B3-7) + 4 x (irr-B3-8) + 7 x (irr-B3-21) + 1 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-344-100-32-a	Δ = 344	bi.bi = 100	b0.bi = 32	3 x (irr-B3-7) + 8 x (irr-B3-8) + 5 x (irr-B3-21) + 2 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-344-100-32-b	Δ = 344	bi.bi = 100	b0.bi = 32	2 x (irr-B3-7) + 10 x (irr-B3-8) + 5 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-112a)
vtx-B03-345-15-15	Δ = 345	bi.bi = 15	b0.bi = 15	15 x (irr-B3-7) + 30 x (irr-B3-8) + 1 x (irr-B3-21)
vtx-B03-345-31-19	Δ = 345	bi.bi = 31	b0.bi = 19	9 x (irr-B3-7) + 24 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-48)
vtx-B03-345-36-20	Δ = 345	bi.bi = 36	b0.bi = 20	7 x (irr-B3-7) + 24 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
vtx-B03-345-45-23	Δ = 345	bi.bi = 45	b0.bi = 23	22 x (irr-B3-7) + 2 x (irr-B3-8) + 6 x (irr-B3-21) + 2 x (irr-B3-35)
vtx-B03-345-47-23	Δ = 345	bi.bi = 47	b0.bi = 23	3 x (irr-B3-7) + 18 x (irr-B3-8) + 5 x (irr-B3-21) + 2 x (irr-B3-48)
vtx-B03-345-52-24	Δ = 345	bi.bi = 52	b0.bi = 24	1 x (irr-B3-7) + 18 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-345-53-25	Δ = 345	bi.bi = 53	b0.bi = 25	1 x (irr-B3-7) + 10 x (irr-B3-8) + 12 x (irr-B3-21) + 1 x (irr-B3-27)
vtx-B03-345-60-26	Δ = 345	bi.bi = 60	b0.bi = 26	16 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-21) + 3 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-345-65-27	Δ = 345	bi.bi = 65	b0.bi = 27	14 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 4 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-345-70-28	Δ = 345	bi.bi = 70	b0.bi = 28	12 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-27) + 5 x (irr-B3-35)
vtx-B03-345-95-31	Δ = 345	bi.bi = 95	b0.bi = 31	15 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-345-100-32	Δ = 345	bi.bi = 100	b0.bi = 32	13 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-345-105-33-a	Δ = 345	bi.bi = 105	b0.bi = 33	11 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-345-105-33-b	Δ = 345	bi.bi = 105	b0.bi = 33	12 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-21) + 4 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-345-140-38	Δ = 345	bi.bi = 140	b0.bi = 38	11 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-35) + 1 x (irr-B3-105) + 1 x (irr-B3-112a)
vtx-B03-345-145-39	Δ = 345	bi.bi = 145	b0.bi = 39	8 x (irr-B3-7) + 1 x (irr-B3-21) + 3 x (irr-B3-27) + 2 x (irr-B3-48) + 1 x (irr-B3-112b)
vtx-B03-345-150-40	Δ = 345	bi.bi = 150	b0.bi = 40	6 x (irr-B3-7) + 1 x (irr-B3-21) + 4 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-112b)
vtx-B03-345-155-41	Δ = 345	bi.bi = 155	b0.bi = 41	4 x (irr-B3-7) + 1 x (irr-B3-21) + 5 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-112b)
vtx-B03-345-172-42	Δ = 345	bi.bi = 172	b0.bi = 42	4 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-48) + 1 x (irr-B3-189)
vtx-B03-345-177-43	Δ = 345	bi.bi = 177	b0.bi = 43	2 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-189)
vtx-B03-345-182-44	Δ = 345	bi.bi = 182	b0.bi = 44	4 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-189)
vtx-B03-345-217-49	Δ = 345	bi.bi = 217	b0.bi = 49	2 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-35) + 1 x (irr-B3-105) + 1 x (irr-B3-189)
vtx-B03-346-28-18	Δ = 346	bi.bi = 28	b0.bi = 18	3 x (irr-B3-7) + 32 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27)
vtx-B03-346-37-21	Δ = 346	bi.bi = 37	b0.bi = 21	18 x (irr-B3-7) + 10 x (irr-B3-8) + 6 x (irr-B3-21) + 1 x (irr-B3-35)
vtx-B03-346-52-24	Δ = 346	bi.bi = 52	b0.bi = 24	12 x (irr-B3-7) + 12 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-346-53-25	Δ = 346	bi.bi = 53	b0.bi = 25	12 x (irr-B3-7) + 4 x (irr-B3-8) + 8 x (irr-B3-21) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-346-57-25	Δ = 346	bi.bi = 57	b0.bi = 25	10 x (irr-B3-7) + 12 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-346-58-26	Δ = 346	bi.bi = 58	b0.bi = 26	10 x (irr-B3-7) + 4 x (irr-B3-8) + 8 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35)
vtx-B03-346-62-26	Δ = 346	bi.bi = 62	b0.bi = 26	8 x (irr-B3-7) + 12 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-27) + 4 x (irr-B3-35)
vtx-B03-346-68-28	Δ = 346	bi.bi = 68	b0.bi = 28	6 x (irr-B3-7) + 6 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-346-73-29	Δ = 346	bi.bi = 73	b0.bi = 29	4 x (irr-B3-7) + 6 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-346-78-30	Δ = 346	bi.bi = 78	b0.bi = 30	2 x (irr-B3-7) + 6 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-27) + 4 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-346-83-31	Δ = 346	bi.bi = 83	b0.bi = 31	6 x (irr-B3-8) + 3 x (irr-B3-21) + 3 x (irr-B3-27) + 5 x (irr-B3-35)
vtx-B03-346-84-32	Δ = 346	bi.bi = 84	b0.bi = 32	5 x (irr-B3-21) + 2 x (irr-B3-35) + 4 x (irr-B3-48)
vtx-B03-346-92-30	Δ = 346	bi.bi = 92	b0.bi = 30	9 x (irr-B3-7) + 12 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-346-97-31-a	Δ = 346	bi.bi = 97	b0.bi = 31	7 x (irr-B3-7) + 12 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-346-97-31-b	Δ = 346	bi.bi = 97	b0.bi = 31	8 x (irr-B3-7) + 10 x (irr-B3-8) + 1 x (irr-B3-21) + 3 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-346-108-34	Δ = 346	bi.bi = 108	b0.bi = 34	3 x (irr-B3-7) + 6 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-48) + 1 x (irr-B3-112a)
