vtx-C05-0-0-0	Δ = 0	bi.bi = 0	b0.bi = 0	1 x (irr-C5-55)
vtx-C05-952-58-42-a	Δ = 952	bi.bi = 58	b0.bi = 42	6 x (irr-C5-10) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h) + 4 x (irr-C5-110) + 2 x (irr-C5-320-h)
vtx-C05-952-58-42-b	Δ = 952	bi.bi = 58	b0.bi = 42	3 x (irr-C5-44) + 5 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-952-59-41	Δ = 952	bi.bi = 59	b0.bi = 41	16 x (irr-C5-10) + 1 x (irr-C5-44) + 3 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-952-61-43	Δ = 952	bi.bi = 61	b0.bi = 43	6 x (irr-C5-10) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-110) + 2 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-952-64-44	Δ = 952	bi.bi = 64	b0.bi = 44	6 x (irr-C5-10) + 3 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-320-h) + 2 x (irr-C5-165)
vtx-C05-952-67-45	Δ = 952	bi.bi = 67	b0.bi = 45	3 x (irr-C5-44) + 1 x (irr-C5-55) + 5 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h)
vtx-C05-952-70-46	Δ = 952	bi.bi = 70	b0.bi = 46	3 x (irr-C5-44) + 2 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-953-20-22	Δ = 953	bi.bi = 20	b0.bi = 22	81 x (irr-C5-10) + 3 x (irr-C5-132-h)
vtx-C05-953-36-30	Δ = 953	bi.bi = 36	b0.bi = 30	54 x (irr-C5-10) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-953-38-32	Δ = 953	bi.bi = 38	b0.bi = 32	37 x (irr-C5-10) + 1 x (irr-C5-44) + 4 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-953-47-35	Δ = 953	bi.bi = 47	b0.bi = 35	37 x (irr-C5-10) + 1 x (irr-C5-44) + 4 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-953-50-36	Δ = 953	bi.bi = 50	b0.bi = 36	37 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-953-52-38	Δ = 953	bi.bi = 52	b0.bi = 38	27 x (irr-C5-10) + 3 x (irr-C5-132-h) + 2 x (irr-C5-110) + 2 x (irr-C5-320-h)
vtx-C05-953-54-40	Δ = 953	bi.bi = 54	b0.bi = 40	10 x (irr-C5-10) + 1 x (irr-C5-44) + 4 x (irr-C5-55) + 4 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-953-55-39	Δ = 953	bi.bi = 55	b0.bi = 39	27 x (irr-C5-10) + 1 x (irr-C5-55) + 3 x (irr-C5-132-h) + 2 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-953-57-41	Δ = 953	bi.bi = 57	b0.bi = 41	10 x (irr-C5-10) + 1 x (irr-C5-44) + 5 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-953-61-41	Δ = 953	bi.bi = 61	b0.bi = 41	21 x (irr-C5-10) + 3 x (irr-C5-44) + 6 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h)
vtx-C05-953-63-43-a	Δ = 953	bi.bi = 63	b0.bi = 43	10 x (irr-C5-10) + 1 x (irr-C5-44) + 4 x (irr-C5-132-h) + 3 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h)
vtx-C05-953-63-43-b	Δ = 953	bi.bi = 63	b0.bi = 43	4 x (irr-C5-10) + 4 x (irr-C5-44) + 4 x (irr-C5-55) + 7 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-953-66-44-a	Δ = 953	bi.bi = 66	b0.bi = 44	10 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-953-66-44-b	Δ = 953	bi.bi = 66	b0.bi = 44	11 x (irr-C5-10) + 2 x (irr-C5-44) + 5 x (irr-C5-132-h) + 3 x (irr-C5-320-h)
vtx-C05-953-68-46	Δ = 953	bi.bi = 68	b0.bi = 46	3 x (irr-C5-132-h) + 3 x (irr-C5-110) + 3 x (irr-C5-320-h)
vtx-C05-953-71-47	Δ = 953	bi.bi = 71	b0.bi = 47	1 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110) + 3 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-953-72-46	Δ = 953	bi.bi = 72	b0.bi = 46	4 x (irr-C5-10) + 4 x (irr-C5-44) + 7 x (irr-C5-132-h) + 1 x (irr-C5-110) + 2 x (irr-C5-220-h)
vtx-C05-954-48-36	Δ = 954	bi.bi = 48	b0.bi = 36	31 x (irr-C5-10) + 1 x (irr-C5-44) + 3 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-954-50-38	Δ = 954	bi.bi = 50	b0.bi = 38	14 x (irr-C5-10) + 2 x (irr-C5-44) + 7 x (irr-C5-55) + 6 x (irr-C5-132-h)
vtx-C05-954-52-40	Δ = 954	bi.bi = 52	b0.bi = 40	3 x (irr-C5-10) + 7 x (irr-C5-55) + 4 x (irr-C5-132-h) + 3 x (irr-C5-110)
vtx-C05-954-55-41	Δ = 954	bi.bi = 55	b0.bi = 41	3 x (irr-C5-10) + 8 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-954-59-41	Δ = 954	bi.bi = 59	b0.bi = 41	14 x (irr-C5-10) + 2 x (irr-C5-44) + 3 x (irr-C5-55) + 6 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-954-61-43	Δ = 954	bi.bi = 61	b0.bi = 43	3 x (irr-C5-10) + 3 x (irr-C5-55) + 4 x (irr-C5-132-h) + 4 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-954-64-44-a	Δ = 954	bi.bi = 64	b0.bi = 44	4 x (irr-C5-10) + 1 x (irr-C5-44) + 3 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-110) + 2 x (irr-C5-320-h)
vtx-C05-954-64-44-b	Δ = 954	bi.bi = 64	b0.bi = 44	3 x (irr-C5-10) + 4 x (irr-C5-55) + 4 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-954-67-45	Δ = 954	bi.bi = 67	b0.bi = 45	3 x (irr-C5-10) + 5 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-954-71-45	Δ = 954	bi.bi = 71	b0.bi = 45	14 x (irr-C5-10) + 2 x (irr-C5-44) + 6 x (irr-C5-132-h) + 2 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-954-73-47	Δ = 954	bi.bi = 73	b0.bi = 47	3 x (irr-C5-10) + 4 x (irr-C5-132-h) + 3 x (irr-C5-110) + 2 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-954-76-48-a	Δ = 954	bi.bi = 76	b0.bi = 48	4 x (irr-C5-10) + 1 x (irr-C5-44) + 5 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 2 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-954-76-48-b	Δ = 954	bi.bi = 76	b0.bi = 48	3 x (irr-C5-10) + 1 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-110) + 2 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-955-46-36	Δ = 955	bi.bi = 46	b0.bi = 36	24 x (irr-C5-10) + 6 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-955-55-39	Δ = 955	bi.bi = 55	b0.bi = 39	24 x (irr-C5-10) + 2 x (irr-C5-55) + 5 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-955-58-40	Δ = 955	bi.bi = 58	b0.bi = 40	24 x (irr-C5-10) + 3 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-955-69-45	Δ = 955	bi.bi = 69	b0.bi = 45	8 x (irr-C5-10) + 2 x (irr-C5-44) + 2 x (irr-C5-55) + 7 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h)
vtx-C05-956-49-35	Δ = 956	bi.bi = 49	b0.bi = 35	45 x (irr-C5-10) + 1 x (irr-C5-55) + 6 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-956-56-40	Δ = 956	bi.bi = 56	b0.bi = 40	18 x (irr-C5-10) + 5 x (irr-C5-55) + 6 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-956-58-42	Δ = 956	bi.bi = 58	b0.bi = 42	1 x (irr-C5-10) + 1 x (irr-C5-44) + 9 x (irr-C5-55) + 7 x (irr-C5-132-h)
vtx-C05-956-65-43	Δ = 956	bi.bi = 65	b0.bi = 43	18 x (irr-C5-10) + 1 x (irr-C5-55) + 6 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h)
vtx-C05-956-67-45	Δ = 956	bi.bi = 67	b0.bi = 45	1 x (irr-C5-10) + 1 x (irr-C5-44) + 5 x (irr-C5-55) + 7 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-956-76-48	Δ = 956	bi.bi = 76	b0.bi = 48	1 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 7 x (irr-C5-132-h) + 2 x (irr-C5-110) + 2 x (irr-C5-220-h)
vtx-C05-956-79-49	Δ = 956	bi.bi = 79	b0.bi = 49	1 x (irr-C5-10) + 1 x (irr-C5-44) + 2 x (irr-C5-55) + 7 x (irr-C5-132-h) + 2 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-957-29-31	Δ = 957	bi.bi = 29	b0.bi = 31	18 x (irr-C5-44) + 2 x (irr-C5-110)
vtx-C05-957-32-32	Δ = 957	bi.bi = 32	b0.bi = 32	18 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-165)
vtx-C05-957-70-44	Δ = 957	bi.bi = 70	b0.bi = 44	22 x (irr-C5-10) + 1 x (irr-C5-44) + 8 x (irr-C5-132-h) + 2 x (irr-C5-220-h)
vtx-C05-957-75-47	Δ = 957	bi.bi = 75	b0.bi = 47	12 x (irr-C5-10) + 7 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 2 x (irr-C5-320-h)
vtx-C05-959-78-48	Δ = 959	bi.bi = 78	b0.bi = 48	9 x (irr-C5-10) + 2 x (irr-C5-55) + 9 x (irr-C5-132-h) + 2 x (irr-C5-220-h)
vtx-C05-960-31-31	Δ = 960	bi.bi = 31	b0.bi = 31	8 x (irr-C5-10) + 17 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h)
vtx-C05-961-27-29	Δ = 961	bi.bi = 27	b0.bi = 29	18 x (irr-C5-10) + 15 x (irr-C5-44) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-962-26-28	Δ = 962	bi.bi = 26	b0.bi = 28	28 x (irr-C5-10) + 13 x (irr-C5-44) + 1 x (irr-C5-165)
vtx-C05-962-42-36	Δ = 962	bi.bi = 42	b0.bi = 36	1 x (irr-C5-10) + 13 x (irr-C5-44) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-963-35-33	Δ = 963	bi.bi = 35	b0.bi = 33	5 x (irr-C5-10) + 14 x (irr-C5-44) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-964-31-31	Δ = 964	bi.bi = 31	b0.bi = 31	15 x (irr-C5-10) + 12 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-964-34-32	Δ = 964	bi.bi = 34	b0.bi = 32	15 x (irr-C5-10) + 12 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-965-25-27	Δ = 965	bi.bi = 25	b0.bi = 27	36 x (irr-C5-10) + 12 x (irr-C5-44) + 2 x (irr-C5-132-h)
vtx-C05-965-27-29	Δ = 965	bi.bi = 27	b0.bi = 29	25 x (irr-C5-10) + 10 x (irr-C5-44) + 3 x (irr-C5-110)
vtx-C05-965-30-30	Δ = 965	bi.bi = 30	b0.bi = 30	25 x (irr-C5-10) + 10 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-965-41-35	Δ = 965	bi.bi = 41	b0.bi = 35	9 x (irr-C5-10) + 12 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-966-39-35	Δ = 966	bi.bi = 39	b0.bi = 35	2 x (irr-C5-10) + 11 x (irr-C5-44) + 3 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-966-40-34	Δ = 966	bi.bi = 40	b0.bi = 34	19 x (irr-C5-10) + 10 x (irr-C5-44) + 1 x (irr-C5-132-h) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-966-42-36	Δ = 966	bi.bi = 42	b0.bi = 36	2 x (irr-C5-10) + 11 x (irr-C5-44) + 4 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-966-51-39	Δ = 966	bi.bi = 51	b0.bi = 39	2 x (irr-C5-10) + 11 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-967-33-31	Δ = 967	bi.bi = 33	b0.bi = 31	23 x (irr-C5-10) + 11 x (irr-C5-44) + 2 x (irr-C5-55) + 3 x (irr-C5-132-h)
vtx-C05-967-35-33	Δ = 967	bi.bi = 35	b0.bi = 33	12 x (irr-C5-10) + 9 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-132-h) + 3 x (irr-C5-110)
vtx-C05-967-38-34	Δ = 967	bi.bi = 38	b0.bi = 34	12 x (irr-C5-10) + 9 x (irr-C5-44) + 3 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-967-50-38	Δ = 967	bi.bi = 50	b0.bi = 38	12 x (irr-C5-10) + 9 x (irr-C5-44) + 1 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-967-55-41	Δ = 967	bi.bi = 55	b0.bi = 41	2 x (irr-C5-10) + 8 x (irr-C5-44) + 2 x (irr-C5-320-h) + 2 x (irr-C5-165)
vtx-C05-968-29-29	Δ = 968	bi.bi = 29	b0.bi = 29	33 x (irr-C5-10) + 9 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-968-31-31	Δ = 968	bi.bi = 31	b0.bi = 31	22 x (irr-C5-10) + 7 x (irr-C5-44) + 1 x (irr-C5-55) + 4 x (irr-C5-110)
vtx-C05-968-34-32	Δ = 968	bi.bi = 34	b0.bi = 32	22 x (irr-C5-10) + 7 x (irr-C5-44) + 2 x (irr-C5-55) + 2 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-968-37-33	Δ = 968	bi.bi = 37	b0.bi = 33	22 x (irr-C5-10) + 7 x (irr-C5-44) + 3 x (irr-C5-55) + 2 x (irr-C5-165)
vtx-C05-968-45-37	Δ = 968	bi.bi = 45	b0.bi = 37	6 x (irr-C5-10) + 9 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-968-48-38	Δ = 968	bi.bi = 48	b0.bi = 38	6 x (irr-C5-10) + 9 x (irr-C5-44) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-968-54-40	Δ = 968	bi.bi = 54	b0.bi = 40	12 x (irr-C5-44) + 1 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-969-25-27	Δ = 969	bi.bi = 25	b0.bi = 27	43 x (irr-C5-10) + 7 x (irr-C5-44) + 1 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-969-28-28	Δ = 969	bi.bi = 28	b0.bi = 28	43 x (irr-C5-10) + 7 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-969-39-33	Δ = 969	bi.bi = 39	b0.bi = 33	27 x (irr-C5-10) + 9 x (irr-C5-44) + 3 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-969-41-35-a	Δ = 969	bi.bi = 41	b0.bi = 35	16 x (irr-C5-10) + 7 x (irr-C5-44) + 1 x (irr-C5-132-h) + 3 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-969-41-35-b	Δ = 969	bi.bi = 41	b0.bi = 35	10 x (irr-C5-10) + 10 x (irr-C5-44) + 4 x (irr-C5-55) + 4 x (irr-C5-132-h)
vtx-C05-969-44-36	Δ = 969	bi.bi = 44	b0.bi = 36	16 x (irr-C5-10) + 7 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-969-50-38	Δ = 969	bi.bi = 50	b0.bi = 38	10 x (irr-C5-10) + 10 x (irr-C5-44) + 4 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-969-55-41	Δ = 969	bi.bi = 55	b0.bi = 41	9 x (irr-C5-44) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110) + 2 x (irr-C5-320-h)
vtx-C05-970-24-26	Δ = 970	bi.bi = 24	b0.bi = 26	53 x (irr-C5-10) + 5 x (irr-C5-44) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-970-37-33	Δ = 970	bi.bi = 37	b0.bi = 33	20 x (irr-C5-10) + 8 x (irr-C5-44) + 3 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-970-39-35	Δ = 970	bi.bi = 39	b0.bi = 35	9 x (irr-C5-10) + 6 x (irr-C5-44) + 3 x (irr-C5-55) + 1 x (irr-C5-132-h) + 4 x (irr-C5-110)
vtx-C05-970-40-34	Δ = 970	bi.bi = 40	b0.bi = 34	26 x (irr-C5-10) + 5 x (irr-C5-44) + 2 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-970-42-36	Δ = 970	bi.bi = 42	b0.bi = 36	9 x (irr-C5-10) + 6 x (irr-C5-44) + 4 x (irr-C5-55) + 1 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-970-43-35	Δ = 970	bi.bi = 43	b0.bi = 35	26 x (irr-C5-10) + 5 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-320-h) + 2 x (irr-C5-165)
vtx-C05-970-45-37	Δ = 970	bi.bi = 45	b0.bi = 37	9 x (irr-C5-10) + 6 x (irr-C5-44) + 5 x (irr-C5-55) + 1 x (irr-C5-132-h) + 2 x (irr-C5-165)
vtx-C05-970-49-37	Δ = 970	bi.bi = 49	b0.bi = 37	20 x (irr-C5-10) + 8 x (irr-C5-44) + 3 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-970-51-39	Δ = 970	bi.bi = 51	b0.bi = 39	9 x (irr-C5-10) + 6 x (irr-C5-44) + 1 x (irr-C5-132-h) + 3 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-970-54-40-a	Δ = 970	bi.bi = 54	b0.bi = 40	10 x (irr-C5-10) + 7 x (irr-C5-44) + 2 x (irr-C5-132-h) + 2 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-970-54-40-b	Δ = 970	bi.bi = 54	b0.bi = 40	9 x (irr-C5-10) + 6 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-971-33-31	Δ = 971	bi.bi = 33	b0.bi = 31	30 x (irr-C5-10) + 6 x (irr-C5-44) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-971-35-33	Δ = 971	bi.bi = 35	b0.bi = 33	19 x (irr-C5-10) + 4 x (irr-C5-44) + 2 x (irr-C5-55) + 5 x (irr-C5-110)
vtx-C05-971-36-32	Δ = 971	bi.bi = 36	b0.bi = 32	30 x (irr-C5-10) + 6 x (irr-C5-44) + 3 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-971-38-34	Δ = 971	bi.bi = 38	b0.bi = 34	19 x (irr-C5-10) + 4 x (irr-C5-44) + 3 x (irr-C5-55) + 3 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-971-41-35	Δ = 971	bi.bi = 41	b0.bi = 35	19 x (irr-C5-10) + 4 x (irr-C5-44) + 4 x (irr-C5-55) + 1 x (irr-C5-110) + 2 x (irr-C5-165)
vtx-C05-971-47-37	Δ = 971	bi.bi = 47	b0.bi = 37	14 x (irr-C5-10) + 8 x (irr-C5-44) + 2 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-971-49-39	Δ = 971	bi.bi = 49	b0.bi = 39	3 x (irr-C5-10) + 6 x (irr-C5-44) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h) + 3 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-971-50-38	Δ = 971	bi.bi = 50	b0.bi = 38	19 x (irr-C5-10) + 4 x (irr-C5-44) + 2 x (irr-C5-110) + 1 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-971-52-40	Δ = 971	bi.bi = 52	b0.bi = 40	3 x (irr-C5-10) + 6 x (irr-C5-44) + 3 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-971-53-39	Δ = 971	bi.bi = 53	b0.bi = 39	19 x (irr-C5-10) + 4 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-220-h) + 3 x (irr-C5-165)
vtx-C05-971-64-44	Δ = 971	bi.bi = 64	b0.bi = 44	3 x (irr-C5-10) + 6 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h) + 2 x (irr-C5-165)
vtx-C05-972-27-27	Δ = 972	bi.bi = 27	b0.bi = 27	51 x (irr-C5-10) + 6 x (irr-C5-44) + 1 x (irr-C5-55) + 3 x (irr-C5-132-h)
vtx-C05-972-29-29	Δ = 972	bi.bi = 29	b0.bi = 29	40 x (irr-C5-10) + 4 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 3 x (irr-C5-110)
vtx-C05-972-32-30	Δ = 972	bi.bi = 32	b0.bi = 30	40 x (irr-C5-10) + 4 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-972-43-35	Δ = 972	bi.bi = 43	b0.bi = 35	24 x (irr-C5-10) + 6 x (irr-C5-44) + 1 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-972-45-37-a	Δ = 972	bi.bi = 45	b0.bi = 37	7 x (irr-C5-10) + 7 x (irr-C5-44) + 5 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-972-45-37-b	Δ = 972	bi.bi = 45	b0.bi = 37	13 x (irr-C5-10) + 4 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 4 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-972-48-38	Δ = 972	bi.bi = 48	b0.bi = 38	13 x (irr-C5-10) + 4 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-972-51-39	Δ = 972	bi.bi = 51	b0.bi = 39	13 x (irr-C5-10) + 4 x (irr-C5-44) + 3 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-320-h) + 2 x (irr-C5-165)
vtx-C05-972-54-40	Δ = 972	bi.bi = 54	b0.bi = 40	7 x (irr-C5-10) + 7 x (irr-C5-44) + 1 x (irr-C5-55) + 4 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-972-57-41	Δ = 972	bi.bi = 57	b0.bi = 41	7 x (irr-C5-10) + 7 x (irr-C5-44) + 2 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-973-23-25	Δ = 973	bi.bi = 23	b0.bi = 25	61 x (irr-C5-10) + 4 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-973-25-27	Δ = 973	bi.bi = 25	b0.bi = 27	50 x (irr-C5-10) + 2 x (irr-C5-44) + 4 x (irr-C5-110)
vtx-C05-973-28-28	Δ = 973	bi.bi = 28	b0.bi = 28	50 x (irr-C5-10) + 2 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-973-31-29	Δ = 973	bi.bi = 31	b0.bi = 29	50 x (irr-C5-10) + 2 x (irr-C5-44) + 2 x (irr-C5-55) + 2 x (irr-C5-165)
vtx-C05-973-39-33	Δ = 973	bi.bi = 39	b0.bi = 33	34 x (irr-C5-10) + 4 x (irr-C5-44) + 2 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-973-41-35-a	Δ = 973	bi.bi = 41	b0.bi = 35	17 x (irr-C5-10) + 5 x (irr-C5-44) + 4 x (irr-C5-55) + 3 x (irr-C5-132-h) + 2 x (irr-C5-110)
